date,open,high,low,close
2024-07-04 02:55:00,161.42151,161.453,161.3965,161.4485
2024-07-04 03:00:00,161.44949,161.4525,161.42151,161.42999
2024-07-04 03:05:00,161.4295,161.42999,161.38501,161.418
2024-07-04 03:10:00,161.41901,161.4245,161.4035,161.42401
2024-07-04 03:15:00,161.425,161.44,161.416,161.438
2024-07-04 03:20:00,161.437,161.45,161.42099,161.43201
2024-07-04 03:25:00,161.43149,161.439,161.4285,161.4355
2024-07-04 03:30:00,161.436,161.463,161.436,161.46249
2024-07-04 03:35:00,161.4655,161.4745,161.4605,161.4615
2024-07-04 03:40:00,161.46201,161.496,161.4605,161.494
2024-07-04 03:45:00,161.49451,161.53599,161.4895,161.528
2024-07-04 03:50:00,161.5275,161.56549,161.517,161.54999
2024-07-04 03:55:00,161.55051,161.56,161.5325,161.53599
2024-07-04 04:00:00,161.53699,161.54251,161.51,161.5155
2024-07-04 04:05:00,161.51601,161.51849,161.50101,161.50101
2024-07-04 04:10:00,161.502,161.51199,161.493,161.50751
2024-07-04 04:15:00,161.50699,161.5255,161.49899,161.52451
2024-07-04 04:20:00,161.52499,161.548,161.52451,161.541
2024-07-04 04:25:00,161.5405,161.578,161.53549,161.5625
2024-07-04 04:30:00,161.562,161.562,161.524,161.526
2024-07-04 04:35:00,161.5255,161.5285,161.5235,161.52651
2024-07-04 04:40:00,161.526,161.52649,161.51251,161.51601
2024-07-04 04:45:00,161.51651,161.54001,161.51651,161.52701
2024-07-04 04:50:00,161.52651,161.53601,161.5145,161.5175
2024-07-04 04:55:00,161.517,161.517,161.47049,161.49951
2024-07-04 05:00:00,161.5,161.52,161.48599,161.5145
2024-07-04 05:05:00,161.515,161.54449,161.5105,161.539
2024-07-04 05:10:00,161.5385,161.5535,161.52499,161.5385
2024-07-04 05:15:00,161.53799,161.54401,161.52649,161.53
2024-07-04 05:20:00,161.5305,161.5395,161.515,161.515
2024-07-04 05:25:00,161.51401,161.53299,161.5105,161.53
2024-07-04 05:30:00,161.5295,161.54449,161.5275,161.5385
2024-07-04 05:35:00,161.53949,161.5545,161.53751,161.5395
2024-07-04 05:40:00,161.54001,161.54401,161.50351,161.504
2024-07-04 05:45:00,161.50299,161.526,161.5025,161.5045
2024-07-04 05:50:00,161.50501,161.51651,161.459,161.461
2024-07-04 05:55:00,161.46201,161.48999,161.45001,161.48199
2024-07-04 06:00:00,161.48599,161.487,161.414,161.41901
2024-07-04 06:05:00,161.41949,161.4265,161.3735,161.397
2024-07-04 06:10:00,161.3965,161.4265,161.39349,161.41
2024-07-04 06:15:00,161.4095,161.41049,161.38001,161.39999
2024-07-04 06:20:00,161.40149,161.41049,161.373,161.3745
2024-07-04 06:25:00,161.375,161.375,161.33951,161.3745
2024-07-04 06:30:00,161.375,161.4185,161.375,161.4005
2024-07-04 06:35:00,161.401,161.427,161.38501,161.4025
2024-07-04 06:40:00,161.403,161.4185,161.3965,161.4115
2024-07-04 06:45:00,161.41099,161.4545,161.41,161.44
2024-07-04 06:50:00,161.4395,161.442,161.3535,161.371
2024-07-04 06:55:00,161.37201,161.38901,161.345,161.35251
2024-07-04 07:00:00,161.353,161.3905,161.3425,161.38049
2024-07-04 07:05:00,161.38001,161.38901,161.364,161.37399
2024-07-04 07:10:00,161.3745,161.4035,161.36551,161.40201
2024-07-04 07:15:00,161.4025,161.4185,161.4005,161.412
2024-07-04 07:20:00,161.41299,161.45599,161.4115,161.45551
2024-07-04 07:25:00,161.45599,161.459,161.41449,161.4465
2024-07-04 07:30:00,161.448,161.45749,161.41251,161.4185
2024-07-04 07:35:00,161.418,161.418,161.3625,161.383
2024-07-04 07:40:00,161.3835,161.39349,161.302,161.313
2024-07-04 07:45:00,161.3125,161.315,161.269,161.2895
2024-07-04 07:50:00,161.289,161.33951,161.2845,161.32651
2024-07-04 07:55:00,161.32599,161.3315,161.28351,161.284
2024-07-04 08:00:00,161.2845,161.297,161.258,161.27
2024-07-04 08:05:00,161.269,161.269,161.23349,161.2355
2024-07-04 08:10:00,161.235,161.23801,161.19501,161.1955
2024-07-04 08:15:00,161.19601,161.25201,161.19501,161.25
2024-07-04 08:20:00,161.24951,161.28549,161.24649,161.28549
2024-07-04 08:25:00,161.28599,161.29599,161.24699,161.248
2024-07-04 08:30:00,161.2485,161.323,161.2485,161.302
2024-07-04 08:35:00,161.30249,161.32651,161.2885,161.324
2024-07-04 08:40:00,161.32449,161.3275,161.297,161.297
2024-07-04 08:45:00,161.2975,161.29999,161.271,161.276
2024-07-04 08:50:00,161.27649,161.3035,161.27249,161.27649
2024-07-04 08:55:00,161.2755,161.28101,161.244,161.24799
2024-07-04 09:00:00,161.2475,161.2895,161.2475,161.27499
2024-07-04 09:05:00,161.276,161.3015,161.272,161.29199
2024-07-04 09:10:00,161.2915,161.2915,161.27051,161.284
2024-07-04 09:15:00,161.28351,161.287,161.26651,161.26849
2024-07-04 09:20:00,161.269,161.27701,161.24499,161.26349
2024-07-04 09:25:00,161.263,161.2655,161.24699,161.25601
2024-07-04 09:30:00,161.2565,161.30301,161.25601,161.29901
2024-07-04 09:35:00,161.29849,161.3065,161.2845,161.29449
2024-07-04 09:40:00,161.2955,161.3125,161.28599,161.29651
2024-07-04 09:45:00,161.297,161.298,161.27249,161.27951
2024-07-04 09:50:00,161.27899,161.2805,161.25501,161.2585
2024-07-04 09:55:00,161.258,161.283,161.2545,161.256
2024-07-04 10:00:00,161.2565,161.2655,161.2285,161.23
2024-07-04 10:05:00,161.229,161.2395,161.22,161.2345
2024-07-04 10:10:00,161.235,161.24051,161.2325,161.23801
2024-07-04 10:15:00,161.23599,161.23901,161.1935,161.20749
2024-07-04 10:20:00,161.207,161.20801,161.14951,161.15399
2024-07-04 10:25:00,161.1535,161.15601,161.1055,161.1535
2024-07-04 10:30:00,161.15399,161.17999,161.14349,161.1525
2024-07-04 10:35:00,161.15201,161.1555,161.10199,161.10449
2024-07-04 10:40:00,161.105,161.1075,161.07449,161.105
2024-07-04 10:45:00,161.10449,161.119,161.095,161.106
2024-07-04 10:50:00,161.1055,161.11999,161.104,161.108
2024-07-04 10:55:00,161.10849,161.10901,161.0555,161.064
2024-07-04 11:00:00,161.06351,161.06549,160.9845,160.9855
2024-07-04 11:05:00,160.98599,161.0025,160.9565,160.99301
2024-07-04 11:10:00,160.9935,160.99399,160.949,160.96249
2024-07-04 11:15:00,160.96301,161.05249,160.951,161.0515
2024-07-04 11:20:00,161.051,161.10001,161.04651,161.0955
2024-07-04 11:25:00,161.0945,161.0965,161.06549,161.0955
2024-07-04 11:30:00,161.0965,161.104,161.047,161.06149
2024-07-04 11:35:00,161.061,161.06149,161.0065,161.0065
2024-07-04 11:40:00,161.006,161.03601,161.006,161.0135
2024-07-04 11:45:00,161.013,161.01601,160.9875,160.99051
2024-07-04 11:50:00,160.98999,161.048,160.972,161.045
2024-07-04 11:55:00,161.04449,161.045,160.993,161.00501
2024-07-04 12:00:00,161.0045,161.00601,160.972,161.00301
2024-07-04 12:05:00,161.00351,161.00351,160.9595,160.97101
2024-07-04 12:10:00,160.97049,161.0215,160.95099,161.01601
2024-07-04 12:15:00,161.0155,161.01601,160.9825,161.002
2024-07-04 12:20:00,161.00301,161.03351,160.998,161.02651
2024-07-04 12:25:00,161.026,161.03599,161.013,161.02249
2024-07-04 12:30:00,161.023,161.086,161.02249,161.074
2024-07-04 12:35:00,161.075,161.0965,161.063,161.08749
2024-07-04 12:40:00,161.08701,161.09851,161.052,161.0685
2024-07-04 12:45:00,161.069,161.13901,161.04401,161.1335
2024-07-04 12:50:00,161.133,161.14499,161.117,161.144
2024-07-04 12:55:00,161.14499,161.18451,161.129,161.13901
2024-07-04 13:00:00,161.1395,161.14999,161.127,161.1445
2024-07-04 13:05:00,161.144,161.146,161.09799,161.13101
2024-07-04 13:10:00,161.1315,161.1335,161.095,161.106
2024-07-04 13:15:00,161.1055,161.123,161.0995,161.1205
2024-07-04 13:20:00,161.11999,161.11999,161.10001,161.1035
2024-07-04 13:25:00,161.104,161.159,161.104,161.158
2024-07-04 13:30:00,161.15851,161.18649,161.144,161.1855
2024-07-04 13:35:00,161.186,161.1965,161.1575,161.17151
2024-07-04 13:40:00,161.17099,161.185,161.168,161.1705
2024-07-04 13:45:00,161.17151,161.198,161.1705,161.1835
2024-07-04 13:50:00,161.18399,161.185,161.157,161.173
2024-07-04 13:55:00,161.17349,161.18401,161.15649,161.1595
2024-07-04 14:00:00,161.159,161.186,161.15649,161.1575
2024-07-04 14:05:00,161.15799,161.16049,161.11999,161.13049
2024-07-04 14:10:00,161.13001,161.13501,161.079,161.091
2024-07-04 14:15:00,161.09149,161.1055,161.08,161.0815
2024-07-04 14:20:00,161.08099,161.084,161.0415,161.05551
2024-07-04 14:25:00,161.056,161.05749,161.02051,161.05551
2024-07-04 14:30:00,161.0535,161.069,161.0145,161.01601
2024-07-04 14:35:00,161.01401,161.01849,161.008,161.01501
2024-07-04 14:40:00,161.01401,161.019,160.98801,161.00101
2024-07-04 14:45:00,161.00049,161.065,160.96401,161.05901
2024-07-04 14:50:00,161.0585,161.086,161.04449,161.074
2024-07-04 14:55:00,161.07449,161.09299,161.06299,161.064
2024-07-04 15:00:00,161.06351,161.091,161.05649,161.067
2024-07-04 15:05:00,161.0665,161.121,161.06599,161.1055
2024-07-04 15:10:00,161.105,161.1095,161.077,161.105
2024-07-04 15:15:00,161.106,161.1245,161.10251,161.1245
2024-07-04 15:20:00,161.125,161.149,161.1235,161.1485
2024-07-04 15:25:00,161.149,161.1705,161.14749,161.15851
2024-07-04 15:30:00,161.159,161.171,161.15451,161.157
2024-07-04 15:35:00,161.15649,161.157,161.13049,161.13251
2024-07-04 15:40:00,161.13049,161.13501,161.118,161.121
2024-07-04 15:45:00,161.12149,161.146,161.11999,161.14551
2024-07-04 15:50:00,161.14499,161.15851,161.138,161.13901
2024-07-04 15:55:00,161.14,161.146,161.13049,161.146
2024-07-04 16:00:00,161.1375,161.146,161.13449,161.14499
2024-07-04 16:05:00,161.14551,161.146,161.1265,161.1445
2024-07-04 16:10:00,161.14499,161.1465,161.129,161.13001
2024-07-04 16:15:00,161.13049,161.1315,161.116,161.12549
2024-07-04 16:20:00,161.125,161.14151,161.125,161.138
2024-07-04 16:25:00,161.1375,161.14301,161.129,161.13901
2024-07-04 16:30:00,161.1395,161.162,161.13699,161.16099
2024-07-04 16:35:00,161.1615,161.166,161.15649,161.1575
2024-07-04 16:40:00,161.158,161.1595,161.157,161.158
2024-07-04 16:45:00,161.15851,161.1705,161.1575,161.1705
2024-07-04 16:50:00,161.17,161.17551,161.16699,161.172
2024-07-04 16:55:00,161.17151,161.172,161.13501,161.13849
2024-07-04 17:00:00,161.13901,161.14099,161.116,161.1315
2024-07-04 17:05:00,161.13199,161.135,161.12851,161.1315
2024-07-04 17:10:00,161.13199,161.13751,161.13199,161.1355
2024-07-04 17:15:00,161.133,161.13501,161.1315,161.13199
2024-07-04 17:20:00,161.13251,161.13449,161.129,161.13049
2024-07-04 17:25:00,161.1315,161.1335,161.12851,161.12851
2024-07-04 17:30:00,161.13049,161.13049,161.12601,161.12851
2024-07-04 17:35:00,161.12799,161.129,161.12601,161.12851
2024-07-04 17:40:00,161.12799,161.12851,161.1265,161.1265
2024-07-04 17:45:00,161.1275,161.13901,161.1275,161.136
2024-07-04 17:50:00,161.1365,161.14999,161.136,161.1485
2024-07-04 17:55:00,161.14899,161.158,161.147,161.157
2024-07-04 18:00:00,161.1575,161.2155,161.1575,161.203
2024-07-04 18:05:00,161.20349,161.215,161.20151,161.215
2024-07-04 18:10:00,161.2155,161.228,161.2155,161.22601
2024-07-04 18:15:00,161.22501,161.23399,161.22501,161.23151
2024-07-04 18:20:00,161.2325,161.2585,161.23199,161.24899
2024-07-04 18:25:00,161.2495,161.2545,161.24649,161.2475
2024-07-04 18:30:00,161.24701,161.2485,161.246,161.24799
2024-07-04 18:35:00,161.24699,161.24799,161.24699,161.24799
2024-07-04 18:40:00,161.2475,161.25,161.24699,161.25
2024-07-04 18:45:00,161.25049,161.25101,161.2495,161.2505
2024-07-04 18:50:00,161.25101,161.25101,161.2485,161.2495
2024-07-04 18:55:00,161.2515,161.25299,161.25,161.25101
2024-07-04 19:00:00,161.2515,161.25301,161.2475,161.24899
2024-07-04 19:05:00,161.2485,161.25,161.2475,161.24899
2024-07-04 19:10:00,161.2485,161.24899,161.20999,161.21051
2024-07-04 19:15:00,161.211,161.21249,161.1815,161.18451
2024-07-04 19:20:00,161.1855,161.21249,161.1855,161.211
2024-07-04 19:25:00,161.21201,161.2135,161.20651,161.2075
2024-07-04 19:30:00,161.20801,161.2095,161.1915,161.19251
2024-07-04 19:35:00,161.194,161.196,161.1915,161.19251
2024-07-04 19:40:00,161.19299,161.19299,161.18051,161.1855
2024-07-04 19:45:00,161.18449,161.1945,161.18399,161.1855
2024-07-04 19:50:00,161.185,161.1915,161.17099,161.18451
2024-07-04 19:55:00,161.185,161.2325,161.183,161.222
2024-07-04 20:00:00,161.22,161.2715,161.22,161.246
2024-07-04 20:05:00,161.24651,161.261,161.24451,161.2525
2024-07-04 20:10:00,161.2515,161.272,161.2515,161.26801
2024-07-04 20:15:00,161.26849,161.28549,161.26801,161.27951
2024-07-04 20:20:00,161.27899,161.27899,161.2485,161.256
2024-07-04 20:25:00,161.25549,161.2565,161.23151,161.242
2024-07-04 20:30:00,161.24249,161.25351,161.239,161.25299
2024-07-04 20:35:00,161.252,161.272,161.2515,161.2565
2024-07-04 20:40:00,161.256,161.2715,161.2545,161.2635
2024-07-04 20:45:00,161.26401,161.274,161.26199,161.267
2024-07-04 20:50:00,161.26801,161.28299,161.265,161.27951
2024-07-04 20:55:00,161.27899,161.2825,161.263,161.26801
2024-07-04 21:05:00,161.28751,161.2895,161.2785,161.284
2024-07-04 21:10:00,161.272,161.308,161.2715,161.30301
2024-07-04 21:15:00,161.31,161.311,161.2325,161.2355
2024-07-04 21:20:00,161.23199,161.23749,161.22699,161.23749
2024-07-04 21:25:00,161.23801,161.23999,161.23749,161.23749
2024-07-04 21:30:00,161.23999,161.271,161.22351,161.2585
2024-07-04 21:35:00,161.2635,161.28201,161.22949,161.2715
2024-07-04 21:40:00,161.27499,161.28299,161.24249,161.2545
2024-07-04 21:45:00,161.25751,161.28149,161.21851,161.23599
2024-07-04 21:50:00,161.2355,161.28351,161.231,161.26001
2024-07-04 21:55:00,161.258,161.2635,161.242,161.2545
2024-07-04 22:00:00,161.26349,161.265,161.187,161.207
2024-07-04 22:05:00,161.2065,161.2335,161.19501,161.1975
2024-07-04 22:10:00,161.1955,161.25601,161.1915,161.2355
2024-07-04 22:15:00,161.23599,161.2395,161.2045,161.23199
2024-07-04 22:20:00,161.2325,161.2395,161.22949,161.233
2024-07-04 22:25:00,161.2325,161.2385,161.2285,161.233
2024-07-04 22:30:00,161.2325,161.23749,161.2305,161.237
2024-07-04 22:35:00,161.237,161.274,161.237,161.274
2024-07-04 22:40:00,161.2735,161.2905,161.2495,161.26251
2024-07-04 22:45:00,161.263,161.27701,161.2615,161.27499
2024-07-04 22:50:00,161.27451,161.27701,161.2605,161.27399
2024-07-04 22:55:00,161.27499,161.28101,161.273,161.27399
2024-07-04 23:00:00,161.273,161.28,161.26599,161.27249
2024-07-04 23:05:00,161.272,161.2775,161.2585,161.2735
2024-07-04 23:10:00,161.27301,161.27899,161.27051,161.2735
2024-07-04 23:15:00,161.27451,161.29901,161.27,161.2975
2024-07-04 23:20:00,161.297,161.3465,161.29449,161.3365
2024-07-04 23:25:00,161.336,161.3385,161.3315,161.336
2024-07-04 23:30:00,161.33551,161.34851,161.3345,161.3385
2024-07-04 23:35:00,161.33951,161.34851,161.3315,161.3385
2024-07-04 23:40:00,161.33901,161.3895,161.33801,161.3835
2024-07-04 23:45:00,161.3865,161.3985,161.377,161.37851
2024-07-04 23:50:00,161.379,161.3865,161.3735,161.3815
2024-07-04 23:55:00,161.381,161.381,161.35849,161.36099
2024-07-05 00:00:00,161.3605,161.3965,161.33301,161.369
2024-07-05 00:05:00,161.36951,161.36951,161.30951,161.3205
2024-07-05 00:10:00,161.32001,161.32001,161.24701,161.2735
2024-07-05 00:15:00,161.27399,161.313,161.2735,161.289
2024-07-05 00:20:00,161.2895,161.29901,161.23801,161.242
2024-07-05 00:25:00,161.2435,161.24399,161.1485,161.1795
2024-07-05 00:30:00,161.179,161.1795,160.972,161.0665
2024-07-05 00:35:00,161.069,161.1185,161.05051,161.1035
2024-07-05 00:40:00,161.104,161.104,161.03799,161.05701
2024-07-05 00:45:00,161.05749,161.069,160.82199,160.97751
2024-07-05 00:50:00,160.97699,161.07101,160.95151,161.05499
2024-07-05 00:55:00,161.0555,161.1075,161.015,161.076
2024-07-05 01:00:00,161.07651,161.142,161.0705,161.079
2024-07-05 01:05:00,161.0795,161.14551,161.07651,161.08
2024-07-05 01:10:00,161.0795,161.0835,160.8895,160.95999
2024-07-05 01:15:00,160.9595,161.0045,160.8835,160.9395
2024-07-05 01:20:00,160.94,161.022,160.93451,160.99051
2024-07-05 01:25:00,160.9895,161.108,160.974,161.0965
2024-07-05 01:30:00,161.097,161.09799,161.02899,161.08051
2024-07-05 01:35:00,161.08099,161.114,161.0555,161.05649
2024-07-05 01:40:00,161.056,161.05899,161.0,161.01849
2024-07-05 01:45:00,161.01801,161.0475,160.98499,161.004
2024-07-05 01:50:00,161.00351,161.01349,160.94699,160.9585
2024-07-05 01:55:00,160.959,161.04001,160.9585,161.01501
2024-07-05 02:00:00,161.01651,161.04651,160.978,161.0065
2024-07-05 02:05:00,161.006,161.0685,160.9915,161.009
2024-07-05 02:10:00,161.0085,161.0325,160.9655,161.028
2024-07-05 02:15:00,161.0285,161.04849,160.95801,160.993
2024-07-05 02:20:00,160.99249,161.0285,160.93649,160.94251
2024-07-05 02:25:00,160.94199,160.97949,160.9355,160.9505
2024-07-05 02:30:00,160.95,160.97299,160.936,160.96649
2024-07-05 02:35:00,160.966,160.989,160.93851,160.9825
2024-07-05 02:40:00,160.98199,160.99701,160.9635,160.96401
2024-07-05 02:45:00,160.9635,160.99301,160.954,160.96649
2024-07-05 02:50:00,160.966,160.9825,160.96399,160.97699
2024-07-05 02:55:00,160.97751,160.978,160.94949,160.96799
2024-07-05 03:00:00,160.96851,160.98901,160.8625,160.871
2024-07-05 03:05:00,160.8705,160.8705,160.80901,160.80901
2024-07-05 03:10:00,160.80801,160.8605,160.78,160.84799
2024-07-05 03:15:00,160.8495,160.86499,160.717,160.735
2024-07-05 03:20:00,160.7345,160.7355,160.5285,160.6225
2024-07-05 03:25:00,160.62199,160.6445,160.547,160.547
2024-07-05 03:30:00,160.54651,160.63501,160.546,160.60599
2024-07-05 03:35:00,160.60501,160.66299,160.5835,160.603
2024-07-05 03:40:00,160.6035,160.64349,160.56799,160.5995
2024-07-05 03:45:00,160.599,160.71401,160.59799,160.71401
2024-07-05 03:50:00,160.7135,160.7135,160.61999,160.65851
2024-07-05 03:55:00,160.659,160.668,160.58099,160.61801
2024-07-05 04:00:00,160.6185,160.64001,160.573,160.574
2024-07-05 04:05:00,160.5735,160.60501,160.535,160.5685
2024-07-05 04:10:00,160.56799,160.63449,160.56599,160.6295
2024-07-05 04:15:00,160.632,160.655,160.6265,160.633
2024-07-05 04:20:00,160.63251,160.67151,160.6315,160.6545
2024-07-05 04:25:00,160.655,160.6555,160.621,160.62149
2024-07-05 04:30:00,160.621,160.66449,160.61951,160.63251
2024-07-05 04:35:00,160.633,160.6545,160.603,160.60849
2024-07-05 04:40:00,160.608,160.6355,160.59351,160.634
2024-07-05 04:45:00,160.63449,160.6595,160.629,160.63449
2024-07-05 04:50:00,160.6355,160.6765,160.6355,160.662
2024-07-05 04:55:00,160.6615,160.6615,160.634,160.64401
2024-07-05 05:00:00,160.64349,160.68451,160.642,160.65851
2024-07-05 05:05:00,160.6595,160.7355,160.659,160.7305
2024-07-05 05:10:00,160.73151,160.76601,160.73151,160.748
2024-07-05 05:15:00,160.7475,160.7885,160.7345,160.739
2024-07-05 05:20:00,160.741,160.78299,160.741,160.75
2024-07-05 05:25:00,160.74951,160.75301,160.73151,160.7395
2024-07-05 05:30:00,160.73999,160.76349,160.73999,160.74699
2024-07-05 05:35:00,160.7475,160.75101,160.7115,160.7205
2024-07-05 05:40:00,160.72101,160.7615,160.72101,160.73901
2024-07-05 05:45:00,160.7385,160.7395,160.6785,160.6835
2024-07-05 05:50:00,160.68399,160.6965,160.655,160.68249
2024-07-05 05:55:00,160.6835,160.70001,160.655,160.6815
2024-07-05 06:00:00,160.68201,160.68301,160.57199,160.616
2024-07-05 06:05:00,160.6165,160.638,160.59299,160.60849
2024-07-05 06:10:00,160.60901,160.632,160.59851,160.6075
2024-07-05 06:15:00,160.608,160.67551,160.60651,160.659
2024-07-05 06:20:00,160.66,160.6815,160.6575,160.676
2024-07-05 06:25:00,160.67551,160.67801,160.60849,160.644
2024-07-05 06:30:00,160.6445,160.72549,160.6315,160.7245
2024-07-05 06:35:00,160.724,160.74699,160.72049,160.74699
2024-07-05 06:40:00,160.7475,160.76349,160.724,160.75
2024-07-05 06:45:00,160.746,160.7675,160.73749,160.7625
2024-07-05 06:50:00,160.76199,160.78799,160.74799,160.78799
2024-07-05 06:55:00,160.7885,160.8055,160.76901,160.77249
2024-07-05 07:00:00,160.773,160.81149,160.66,160.7215
2024-07-05 07:05:00,160.72101,160.7395,160.68249,160.73349
2024-07-05 07:10:00,160.73399,160.827,160.71851,160.82651
2024-07-05 07:15:00,160.826,160.834,160.80951,160.8235
2024-07-05 07:20:00,160.824,160.82599,160.76601,160.769
2024-07-05 07:25:00,160.76849,160.828,160.76801,160.81299
2024-07-05 07:30:00,160.8125,160.815,160.776,160.78101
2024-07-05 07:35:00,160.78,160.80701,160.75549,160.76099
2024-07-05 07:40:00,160.7615,160.83499,160.75949,160.825
2024-07-05 07:45:00,160.82599,160.85651,160.8205,160.823
2024-07-05 07:50:00,160.8235,160.83551,160.79199,160.79651
2024-07-05 07:55:00,160.797,160.81351,160.75549,160.77249
2024-07-05 08:00:00,160.772,160.772,160.731,160.7325
2024-07-05 08:05:00,160.73199,160.76401,160.73199,160.758
2024-07-05 08:10:00,160.7585,160.763,160.73199,160.73349
2024-07-05 08:15:00,160.73399,160.827,160.72751,160.817
2024-07-05 08:20:00,160.8165,160.8255,160.78101,160.78601
2024-07-05 08:25:00,160.7865,160.7915,160.756,160.7675
2024-07-05 08:30:00,160.767,160.76849,160.70551,160.707
2024-07-05 08:35:00,160.7075,160.70999,160.635,160.7095
2024-07-05 08:40:00,160.70999,160.731,160.69601,160.7305
2024-07-05 08:45:00,160.73099,160.74799,160.718,160.71899
2024-07-05 08:50:00,160.71851,160.73349,160.69601,160.722
2024-07-05 08:55:00,160.72351,160.74051,160.72049,160.7395
2024-07-05 09:00:00,160.73999,160.771,160.73749,160.7435
2024-07-05 09:05:00,160.744,160.74451,160.69501,160.69501
2024-07-05 09:10:00,160.69299,160.7005,160.651,160.6555
2024-07-05 09:15:00,160.655,160.664,160.6165,160.64301
2024-07-05 09:20:00,160.64151,160.64551,160.6255,160.629
2024-07-05 09:25:00,160.63001,160.69701,160.6225,160.69701
2024-07-05 09:30:00,160.69751,160.74,160.683,160.73349
2024-07-05 09:35:00,160.73399,160.7365,160.677,160.70999
2024-07-05 09:40:00,160.7095,160.73349,160.68799,160.69299
2024-07-05 09:45:00,160.6915,160.7045,160.6575,160.676
2024-07-05 09:50:00,160.67551,160.698,160.66901,160.683
2024-07-05 09:55:00,160.68451,160.70099,160.681,160.70001
2024-07-05 10:00:00,160.7005,160.7135,160.7005,160.7115
