date,open,high,low,close
2024-07-04 02:40:00,1.3637,1.36376,1.36362,1.36372
2024-07-04 02:45:00,1.3637,1.36375,1.36358,1.36361
2024-07-04 02:50:00,1.3636,1.36364,1.3635,1.36357
2024-07-04 02:55:00,1.36358,1.3636,1.36346,1.36359
2024-07-04 03:00:00,1.3636,1.36365,1.36354,1.36358
2024-07-04 03:05:00,1.36358,1.36358,1.36354,1.36356
2024-07-04 03:10:00,1.36356,1.36366,1.36351,1.36364
2024-07-04 03:15:00,1.36365,1.36368,1.3636,1.36368
2024-07-04 03:20:00,1.36368,1.36374,1.36362,1.36368
2024-07-04 03:25:00,1.36368,1.3637,1.36364,1.3637
2024-07-04 03:30:00,1.3637,1.36376,1.36365,1.36373
2024-07-04 03:35:00,1.36372,1.36373,1.36364,1.36367
2024-07-04 03:40:00,1.36368,1.36378,1.36368,1.36377
2024-07-04 03:45:00,1.36378,1.36385,1.36377,1.3638
2024-07-04 03:50:00,1.3638,1.36388,1.36375,1.36388
2024-07-04 03:55:00,1.36388,1.36392,1.36377,1.3638
2024-07-04 04:00:00,1.36381,1.36382,1.36359,1.36361
2024-07-04 04:05:00,1.36362,1.36367,1.36357,1.36358
2024-07-04 04:10:00,1.36358,1.3636,1.36346,1.36348
2024-07-04 04:15:00,1.36347,1.3636,1.36346,1.36358
2024-07-04 04:20:00,1.36358,1.36364,1.36354,1.36356
2024-07-04 04:25:00,1.36357,1.36366,1.36352,1.36363
2024-07-04 04:30:00,1.36362,1.36368,1.36359,1.36364
2024-07-04 04:35:00,1.36364,1.36365,1.36362,1.36363
2024-07-04 04:40:00,1.36364,1.36365,1.36362,1.36364
2024-07-04 04:45:00,1.36365,1.36365,1.36358,1.36361
2024-07-04 04:50:00,1.36362,1.36366,1.36361,1.36362
2024-07-04 04:55:00,1.36362,1.36363,1.36348,1.36358
2024-07-04 05:00:00,1.36358,1.3636,1.36354,1.36358
2024-07-04 05:05:00,1.36358,1.36362,1.36354,1.3636
2024-07-04 05:10:00,1.36361,1.36366,1.36361,1.36365
2024-07-04 05:15:00,1.36366,1.36366,1.36362,1.36365
2024-07-04 05:20:00,1.36364,1.36372,1.36363,1.36365
2024-07-04 05:25:00,1.36364,1.36368,1.3635,1.3635
2024-07-04 05:30:00,1.3635,1.36352,1.36331,1.36336
2024-07-04 05:35:00,1.36338,1.3634,1.36327,1.36328
2024-07-04 05:40:00,1.36329,1.3634,1.36326,1.36336
2024-07-04 05:45:00,1.36336,1.3634,1.36326,1.36326
2024-07-04 05:50:00,1.36326,1.36327,1.36309,1.36311
2024-07-04 05:55:00,1.36312,1.36312,1.36298,1.363
2024-07-04 06:00:00,1.36299,1.36319,1.36296,1.36317
2024-07-04 06:05:00,1.36316,1.36329,1.36288,1.36292
2024-07-04 06:10:00,1.36292,1.36301,1.36288,1.36298
2024-07-04 06:15:00,1.36298,1.36298,1.36278,1.36289
2024-07-04 06:20:00,1.3629,1.36292,1.36276,1.3628
2024-07-04 06:25:00,1.3628,1.36282,1.36272,1.36282
2024-07-04 06:30:00,1.3628,1.36294,1.36274,1.36274
2024-07-04 06:35:00,1.36276,1.36288,1.36272,1.36274
2024-07-04 06:40:00,1.36273,1.36284,1.36265,1.36267
2024-07-04 06:45:00,1.36266,1.36286,1.36261,1.36284
2024-07-04 06:50:00,1.36284,1.36286,1.3626,1.36271
2024-07-04 06:55:00,1.36272,1.36282,1.36262,1.36264
2024-07-04 07:00:00,1.36265,1.36265,1.36239,1.36252
2024-07-04 07:05:00,1.36252,1.36272,1.36244,1.36272
2024-07-04 07:10:00,1.36272,1.36302,1.36262,1.363
2024-07-04 07:15:00,1.363,1.36302,1.36276,1.36283
2024-07-04 07:20:00,1.36282,1.36303,1.36271,1.36284
2024-07-04 07:25:00,1.36285,1.36294,1.36258,1.36285
2024-07-04 07:30:00,1.36286,1.36299,1.36276,1.36283
2024-07-04 07:35:00,1.36284,1.36294,1.36276,1.3629
2024-07-04 07:40:00,1.36292,1.36292,1.36269,1.36272
2024-07-04 07:45:00,1.36272,1.36273,1.36258,1.36264
2024-07-04 07:50:00,1.36263,1.36294,1.36258,1.36288
2024-07-04 07:55:00,1.36288,1.36288,1.3626,1.36261
2024-07-04 08:00:00,1.3626,1.36264,1.3624,1.36246
2024-07-04 08:05:00,1.36246,1.36246,1.3623,1.36232
2024-07-04 08:10:00,1.36232,1.36232,1.36204,1.36206
2024-07-04 08:15:00,1.36206,1.36218,1.36205,1.3621
2024-07-04 08:20:00,1.3621,1.36218,1.36202,1.36203
2024-07-04 08:25:00,1.36202,1.36212,1.36197,1.36204
2024-07-04 08:30:00,1.36205,1.36253,1.36205,1.36238
2024-07-04 08:35:00,1.36239,1.36257,1.36228,1.36254
2024-07-04 08:40:00,1.36253,1.36258,1.36234,1.3624
2024-07-04 08:45:00,1.3624,1.36248,1.36228,1.36246
2024-07-04 08:50:00,1.36246,1.3625,1.36238,1.36245
2024-07-04 08:55:00,1.36245,1.36246,1.36232,1.36233
2024-07-04 09:00:00,1.36232,1.36238,1.36228,1.36232
2024-07-04 09:05:00,1.3623,1.36248,1.36229,1.36241
2024-07-04 09:10:00,1.3624,1.36246,1.36222,1.36225
2024-07-04 09:15:00,1.36226,1.36242,1.36224,1.36238
2024-07-04 09:20:00,1.36237,1.36247,1.36234,1.36244
2024-07-04 09:25:00,1.36244,1.3626,1.36243,1.3625
2024-07-04 09:30:00,1.3625,1.36255,1.3625,1.36252
2024-07-04 09:35:00,1.36252,1.36272,1.36252,1.36268
2024-07-04 09:40:00,1.36269,1.36271,1.36257,1.36259
2024-07-04 09:45:00,1.3626,1.3627,1.36248,1.36254
2024-07-04 09:50:00,1.36254,1.36272,1.36253,1.3627
2024-07-04 09:55:00,1.36271,1.36284,1.36266,1.36267
2024-07-04 10:00:00,1.36266,1.3627,1.36244,1.36254
2024-07-04 10:05:00,1.36254,1.36256,1.36244,1.36246
2024-07-04 10:10:00,1.36246,1.3625,1.36242,1.36248
2024-07-04 10:15:00,1.36248,1.36262,1.36246,1.36246
2024-07-04 10:20:00,1.36246,1.36251,1.36236,1.36243
2024-07-04 10:25:00,1.36242,1.36244,1.36232,1.36236
2024-07-04 10:30:00,1.36236,1.36243,1.36222,1.36242
2024-07-04 10:35:00,1.36242,1.36248,1.3623,1.36231
2024-07-04 10:40:00,1.36232,1.36241,1.36232,1.36237
2024-07-04 10:45:00,1.36236,1.36246,1.36235,1.36244
2024-07-04 10:50:00,1.36244,1.36246,1.36225,1.36225
2024-07-04 10:55:00,1.36226,1.3623,1.36218,1.36218
2024-07-04 11:00:00,1.36219,1.36222,1.36205,1.36207
2024-07-04 11:05:00,1.36206,1.36221,1.36204,1.36215
2024-07-04 11:10:00,1.36215,1.36215,1.36204,1.36215
2024-07-04 11:15:00,1.36216,1.36226,1.3621,1.3622
2024-07-04 11:20:00,1.36221,1.36236,1.36218,1.36234
2024-07-04 11:25:00,1.36234,1.36236,1.36221,1.36234
2024-07-04 11:30:00,1.36232,1.36234,1.36216,1.36222
2024-07-04 11:35:00,1.36223,1.36227,1.362,1.362
2024-07-04 11:40:00,1.362,1.36204,1.36186,1.36187
2024-07-04 11:45:00,1.36188,1.36188,1.36178,1.3618
2024-07-04 11:50:00,1.3618,1.36182,1.36168,1.36181
2024-07-04 11:55:00,1.36182,1.36198,1.3618,1.36196
2024-07-04 12:00:00,1.36196,1.36199,1.36168,1.36168
2024-07-04 12:05:00,1.36168,1.36168,1.36157,1.36158
2024-07-04 12:10:00,1.36159,1.36184,1.36153,1.36174
2024-07-04 12:15:00,1.36174,1.36178,1.36155,1.36162
2024-07-04 12:20:00,1.36161,1.36166,1.36154,1.36154
2024-07-04 12:25:00,1.36154,1.3616,1.36145,1.36158
2024-07-04 12:30:00,1.36159,1.36164,1.36143,1.36148
2024-07-04 12:35:00,1.36149,1.3616,1.36148,1.36152
2024-07-04 12:40:00,1.36154,1.3616,1.36142,1.36147
2024-07-04 12:45:00,1.36146,1.36152,1.36122,1.36145
2024-07-04 12:50:00,1.36144,1.36144,1.36124,1.36132
2024-07-04 12:55:00,1.36133,1.3615,1.36128,1.3613
2024-07-04 13:00:00,1.36128,1.36144,1.36121,1.36142
2024-07-04 13:05:00,1.36142,1.3615,1.36132,1.36142
2024-07-04 13:10:00,1.36141,1.36148,1.36139,1.36144
2024-07-04 13:15:00,1.36144,1.36154,1.36141,1.36154
2024-07-04 13:20:00,1.36153,1.36176,1.36152,1.3617
2024-07-04 13:25:00,1.3617,1.36173,1.36156,1.36169
2024-07-04 13:30:00,1.36168,1.36198,1.36152,1.3619
2024-07-04 13:35:00,1.3619,1.3619,1.36163,1.36164
2024-07-04 13:40:00,1.36164,1.3617,1.3613,1.3614
2024-07-04 13:45:00,1.36141,1.3617,1.3614,1.36161
2024-07-04 13:50:00,1.3616,1.36162,1.36143,1.36144
2024-07-04 13:55:00,1.36144,1.3616,1.36126,1.36126
2024-07-04 14:00:00,1.36126,1.36131,1.36121,1.3613
2024-07-04 14:05:00,1.3613,1.3614,1.36122,1.36124
2024-07-04 14:10:00,1.36123,1.36135,1.36103,1.36116
2024-07-04 14:15:00,1.36117,1.36164,1.36117,1.36161
2024-07-04 14:20:00,1.36162,1.36168,1.36144,1.3615
2024-07-04 14:25:00,1.36152,1.36182,1.36143,1.36182
2024-07-04 14:30:00,1.36182,1.36202,1.36182,1.36185
2024-07-04 14:35:00,1.36186,1.36186,1.36158,1.36182
2024-07-04 14:40:00,1.36182,1.36182,1.36157,1.36158
2024-07-04 14:45:00,1.36158,1.36162,1.36147,1.36152
2024-07-04 14:50:00,1.36152,1.36198,1.36147,1.36198
2024-07-04 14:55:00,1.36198,1.36209,1.36173,1.36184
2024-07-04 15:00:00,1.36184,1.36198,1.36174,1.36174
2024-07-04 15:05:00,1.36173,1.36173,1.3614,1.36154
2024-07-04 15:10:00,1.36153,1.36164,1.36129,1.36138
2024-07-04 15:15:00,1.36138,1.36156,1.36132,1.36134
2024-07-04 15:20:00,1.36135,1.36145,1.36132,1.36144
2024-07-04 15:25:00,1.36144,1.36146,1.36114,1.36116
2024-07-04 15:30:00,1.36115,1.36124,1.36108,1.36112
2024-07-04 15:35:00,1.36112,1.36113,1.361,1.361
2024-07-04 15:40:00,1.36101,1.36106,1.36092,1.36104
2024-07-04 15:45:00,1.36104,1.36106,1.36096,1.36103
2024-07-04 15:50:00,1.36102,1.36107,1.36098,1.36107
2024-07-04 15:55:00,1.36106,1.36116,1.36091,1.36094
2024-07-04 16:00:00,1.36094,1.36118,1.3609,1.36116
2024-07-04 16:05:00,1.36116,1.36116,1.361,1.36103
2024-07-04 16:10:00,1.36104,1.36114,1.361,1.36102
2024-07-04 16:15:00,1.36102,1.36114,1.36102,1.36114
2024-07-04 16:20:00,1.36114,1.36115,1.36094,1.36095
2024-07-04 16:25:00,1.36094,1.36107,1.36092,1.36094
2024-07-04 16:30:00,1.36094,1.36104,1.36094,1.36098
2024-07-04 16:35:00,1.36098,1.36105,1.36088,1.36098
2024-07-04 16:40:00,1.36097,1.36104,1.36094,1.36103
2024-07-04 16:45:00,1.36104,1.36106,1.36099,1.36103
2024-07-04 16:50:00,1.36102,1.36103,1.36097,1.361
2024-07-04 16:55:00,1.361,1.36104,1.36086,1.36086
2024-07-04 17:00:00,1.36087,1.36102,1.36082,1.36102
2024-07-04 17:05:00,1.36101,1.36104,1.36101,1.36104
2024-07-04 17:10:00,1.36103,1.36104,1.361,1.361
2024-07-04 17:15:00,1.361,1.361,1.36098,1.36098
2024-07-04 17:20:00,1.36098,1.361,1.36098,1.361
2024-07-04 17:25:00,1.36099,1.36116,1.36098,1.36116
2024-07-04 17:30:00,1.36116,1.36118,1.36116,1.36116
2024-07-04 17:35:00,1.36117,1.36128,1.36116,1.36124
2024-07-04 17:40:00,1.36124,1.36127,1.36116,1.36116
2024-07-04 17:45:00,1.36116,1.3612,1.36116,1.36119
2024-07-04 17:50:00,1.3612,1.36125,1.36119,1.36124
2024-07-04 17:55:00,1.36124,1.36124,1.36109,1.36111
2024-07-04 18:00:00,1.36111,1.36117,1.3611,1.36116
2024-07-04 18:05:00,1.36116,1.36116,1.36114,1.36116
2024-07-04 18:10:00,1.36116,1.36118,1.36115,1.36116
2024-07-04 18:15:00,1.36116,1.36118,1.36108,1.36116
2024-07-04 18:20:00,1.36117,1.36117,1.36114,1.36116
2024-07-04 18:25:00,1.36116,1.36116,1.36114,1.36116
2024-07-04 18:30:00,1.36116,1.36118,1.36114,1.36118
2024-07-04 18:35:00,1.36118,1.36122,1.3611,1.3611
2024-07-04 18:40:00,1.3611,1.36112,1.3611,1.36111
2024-07-04 18:45:00,1.36111,1.36111,1.36106,1.36108
2024-07-04 18:50:00,1.36108,1.3611,1.36108,1.36109
2024-07-04 18:55:00,1.36108,1.36114,1.36108,1.36108
2024-07-04 19:00:00,1.36108,1.36124,1.36108,1.36121
2024-07-04 19:05:00,1.36122,1.36122,1.36116,1.3612
2024-07-04 19:10:00,1.3612,1.36121,1.36114,1.36114
2024-07-04 19:15:00,1.36114,1.36115,1.36114,1.36114
2024-07-04 19:20:00,1.36116,1.36122,1.36115,1.36122
2024-07-04 19:25:00,1.36122,1.3613,1.36122,1.36128
2024-07-04 19:30:00,1.3613,1.36138,1.36126,1.36137
2024-07-04 19:35:00,1.36136,1.36138,1.36135,1.36136
2024-07-04 19:40:00,1.36136,1.36136,1.36134,1.36134
2024-07-04 19:45:00,1.36132,1.36132,1.36116,1.36117
2024-07-04 19:50:00,1.36116,1.36127,1.36116,1.36126
2024-07-04 19:55:00,1.36126,1.36134,1.36125,1.36128
2024-07-04 20:00:00,1.36128,1.36128,1.36116,1.36117
2024-07-04 20:05:00,1.36116,1.3612,1.36116,1.36119
2024-07-04 20:10:00,1.3612,1.36125,1.36118,1.36124
2024-07-04 20:15:00,1.36124,1.36127,1.36121,1.36126
2024-07-04 20:20:00,1.36126,1.36128,1.36122,1.36125
2024-07-04 20:25:00,1.36124,1.36125,1.36124,1.36124
2024-07-04 20:30:00,1.36124,1.36128,1.36123,1.36126
2024-07-04 20:35:00,1.36124,1.36129,1.36123,1.36126
2024-07-04 20:40:00,1.36126,1.36132,1.36126,1.36131
2024-07-04 20:45:00,1.3613,1.36131,1.36126,1.36128
2024-07-04 20:50:00,1.36127,1.3613,1.36126,1.36128
2024-07-04 20:55:00,1.36127,1.3613,1.36124,1.36124
2024-07-04 21:05:00,1.36112,1.3613,1.36112,1.36126
2024-07-04 21:10:00,1.36126,1.36128,1.36122,1.36128
2024-07-04 21:15:00,1.36128,1.36129,1.36126,1.36128
2024-07-04 21:20:00,1.36128,1.3613,1.36128,1.3613
2024-07-04 21:25:00,1.3613,1.3613,1.36129,1.3613
2024-07-04 21:30:00,1.3613,1.36131,1.36127,1.36127
2024-07-04 21:35:00,1.36126,1.36128,1.36126,1.36128
2024-07-04 21:40:00,1.36127,1.36128,1.36127,1.36128
2024-07-04 21:45:00,1.36128,1.36128,1.36128,1.36128
2024-07-04 21:50:00,1.36126,1.36134,1.36126,1.36128
2024-07-04 21:55:00,1.36127,1.36134,1.36127,1.36134
2024-07-04 22:00:00,1.36136,1.36138,1.36119,1.36131
2024-07-04 22:05:00,1.3613,1.36134,1.3613,1.36132
2024-07-04 22:10:00,1.36133,1.36142,1.36133,1.3614
2024-07-04 22:15:00,1.36141,1.36142,1.36138,1.36141
2024-07-04 22:20:00,1.3614,1.36152,1.3614,1.36146
2024-07-04 22:25:00,1.36147,1.36152,1.36147,1.36148
2024-07-04 22:30:00,1.36147,1.36152,1.36147,1.36149
2024-07-04 22:35:00,1.3615,1.36151,1.36146,1.3615
2024-07-04 22:40:00,1.3615,1.36152,1.36147,1.3615
2024-07-04 22:45:00,1.3615,1.36151,1.36146,1.3615
2024-07-04 22:50:00,1.36149,1.3615,1.36146,1.36149
2024-07-04 22:55:00,1.36148,1.36148,1.36146,1.36146
2024-07-04 23:00:00,1.36145,1.36146,1.36136,1.36144
2024-07-04 23:05:00,1.36144,1.36148,1.36144,1.36145
2024-07-04 23:10:00,1.36146,1.36147,1.36134,1.36138
2024-07-04 23:15:00,1.36137,1.36142,1.36136,1.36138
2024-07-04 23:20:00,1.36137,1.3615,1.36136,1.3615
2024-07-04 23:25:00,1.3615,1.36152,1.36148,1.36152
2024-07-04 23:30:00,1.36153,1.36155,1.36153,1.36154
2024-07-04 23:35:00,1.36155,1.36164,1.36154,1.36164
2024-07-04 23:40:00,1.36163,1.36164,1.36162,1.36163
2024-07-04 23:45:00,1.36164,1.36164,1.36161,1.36161
2024-07-04 23:50:00,1.3616,1.36161,1.3615,1.36154
2024-07-04 23:55:00,1.36155,1.36156,1.36153,1.36154
2024-07-05 00:00:00,1.36153,1.36154,1.36111,1.36125
2024-07-05 00:05:00,1.36124,1.3613,1.36106,1.36109
2024-07-05 00:10:00,1.3611,1.36134,1.36107,1.36134
2024-07-05 00:15:00,1.36134,1.3614,1.36131,1.36134
2024-07-05 00:20:00,1.36134,1.36144,1.3613,1.36133
2024-07-05 00:25:00,1.36134,1.36134,1.36114,1.36116
2024-07-05 00:30:00,1.36116,1.36116,1.36078,1.3609
2024-07-05 00:35:00,1.3609,1.361,1.36083,1.36092
2024-07-05 00:40:00,1.36094,1.36094,1.36068,1.36078
2024-07-05 00:45:00,1.36078,1.36084,1.36054,1.36066
2024-07-05 00:50:00,1.36066,1.36092,1.36066,1.36078
2024-07-05 00:55:00,1.36078,1.36095,1.36078,1.36088
2024-07-05 01:00:00,1.36088,1.36098,1.36088,1.36098
2024-07-05 01:05:00,1.361,1.36114,1.361,1.36103
2024-07-05 01:10:00,1.36104,1.36108,1.36082,1.36084
2024-07-05 01:15:00,1.36084,1.3609,1.3608,1.36082
2024-07-05 01:20:00,1.36082,1.36108,1.36082,1.36103
2024-07-05 01:25:00,1.36104,1.36125,1.361,1.36119
2024-07-05 01:30:00,1.3612,1.36122,1.36098,1.36122
2024-07-05 01:35:00,1.36122,1.3613,1.36104,1.36104
2024-07-05 01:40:00,1.36104,1.36108,1.36084,1.36085
2024-07-05 01:45:00,1.36084,1.361,1.36084,1.36094
2024-07-05 01:50:00,1.36094,1.36098,1.36074,1.36075
2024-07-05 01:55:00,1.36074,1.36088,1.36074,1.36078
2024-07-05 02:00:00,1.36078,1.36106,1.36078,1.36095
2024-07-05 02:05:00,1.36094,1.36098,1.36091,1.36095
2024-07-05 02:10:00,1.36094,1.36105,1.36094,1.36098
2024-07-05 02:15:00,1.361,1.36106,1.36093,1.36105
2024-07-05 02:20:00,1.36106,1.36116,1.36095,1.36096
2024-07-05 02:25:00,1.36095,1.36103,1.36084,1.36086
2024-07-05 02:30:00,1.36086,1.36094,1.36084,1.36094
2024-07-05 02:35:00,1.36094,1.36099,1.36086,1.3609
2024-07-05 02:40:00,1.3609,1.36093,1.36084,1.36087
2024-07-05 02:45:00,1.36088,1.36098,1.36088,1.36096
2024-07-05 02:50:00,1.36097,1.36098,1.36094,1.36094
2024-07-05 02:55:00,1.36094,1.36106,1.36092,1.36106
2024-07-05 03:00:00,1.36105,1.36107,1.36087,1.36106
2024-07-05 03:05:00,1.36105,1.36116,1.36102,1.36114
2024-07-05 03:10:00,1.36115,1.36136,1.36112,1.36135
2024-07-05 03:15:00,1.36134,1.36136,1.36121,1.36122
2024-07-05 03:20:00,1.36122,1.36123,1.36092,1.36105
2024-07-05 03:25:00,1.36106,1.36108,1.36086,1.36086
2024-07-05 03:30:00,1.36086,1.36094,1.36083,1.36084
2024-07-05 03:35:00,1.36082,1.36085,1.36074,1.36076
2024-07-05 03:40:00,1.36075,1.36088,1.36074,1.36087
2024-07-05 03:45:00,1.36086,1.36098,1.36082,1.36096
2024-07-05 03:50:00,1.36096,1.36102,1.36082,1.36082
2024-07-05 03:55:00,1.36082,1.36084,1.36067,1.36074
2024-07-05 04:00:00,1.36076,1.36077,1.36072,1.36072
2024-07-05 04:05:00,1.36072,1.36073,1.36058,1.3607
2024-07-05 04:10:00,1.36071,1.36078,1.36066,1.36078
2024-07-05 04:15:00,1.36078,1.36085,1.3607,1.36072
2024-07-05 04:20:00,1.36072,1.3609,1.36071,1.36086
2024-07-05 04:25:00,1.36085,1.3609,1.36074,1.36076
2024-07-05 04:30:00,1.36076,1.36082,1.36072,1.3608
2024-07-05 04:35:00,1.36081,1.36085,1.36068,1.36072
2024-07-05 04:40:00,1.36073,1.36078,1.36066,1.36068
2024-07-05 04:45:00,1.36067,1.36072,1.36066,1.36066
2024-07-05 04:50:00,1.36066,1.3607,1.36061,1.36066
2024-07-05 04:55:00,1.36066,1.3607,1.36058,1.36068
2024-07-05 05:00:00,1.36067,1.36082,1.36066,1.36077
2024-07-05 05:05:00,1.36076,1.3609,1.36073,1.36084
2024-07-05 05:10:00,1.36084,1.36088,1.3608,1.36086
2024-07-05 05:15:00,1.36087,1.36097,1.36084,1.36096
2024-07-05 05:20:00,1.36095,1.36104,1.36093,1.36098
2024-07-05 05:25:00,1.36099,1.36106,1.36094,1.36105
2024-07-05 05:30:00,1.36104,1.36105,1.36095,1.36102
2024-07-05 05:35:00,1.36102,1.36105,1.36091,1.36096
2024-07-05 05:40:00,1.36096,1.36106,1.36084,1.36084
2024-07-05 05:45:00,1.36084,1.36084,1.36074,1.36076
2024-07-05 05:50:00,1.36076,1.36076,1.36052,1.36055
2024-07-05 05:55:00,1.36054,1.36058,1.36051,1.36058
2024-07-05 06:00:00,1.36058,1.36058,1.36026,1.36026
2024-07-05 06:05:00,1.36026,1.36037,1.36026,1.36036
2024-07-05 06:10:00,1.36035,1.36066,1.36035,1.36066
2024-07-05 06:15:00,1.36066,1.36078,1.36058,1.3607
2024-07-05 06:20:00,1.3607,1.36075,1.36056,1.36056
2024-07-05 06:25:00,1.36056,1.36076,1.36056,1.36073
2024-07-05 06:30:00,1.36074,1.36076,1.36054,1.36056
2024-07-05 06:35:00,1.36056,1.36075,1.36056,1.36068
2024-07-05 06:40:00,1.36069,1.36097,1.36069,1.36096
2024-07-05 06:45:00,1.36098,1.36098,1.36085,1.36095
2024-07-05 06:50:00,1.36094,1.36106,1.36084,1.36095
2024-07-05 06:55:00,1.36094,1.36107,1.36092,1.36098
2024-07-05 07:00:00,1.36097,1.36104,1.36061,1.36075
2024-07-05 07:05:00,1.36075,1.36084,1.36064,1.36064
2024-07-05 07:10:00,1.36064,1.36064,1.36048,1.36058
2024-07-05 07:15:00,1.36058,1.36088,1.36057,1.36084
2024-07-05 07:20:00,1.36085,1.36104,1.36081,1.36092
2024-07-05 07:25:00,1.36092,1.36094,1.3607,1.36079
2024-07-05 07:30:00,1.3608,1.36086,1.36071,1.36076
2024-07-05 07:35:00,1.36077,1.36084,1.36036,1.36038
2024-07-05 07:40:00,1.36037,1.36057,1.36037,1.3605
2024-07-05 07:45:00,1.3605,1.36059,1.36046,1.36057
2024-07-05 07:50:00,1.36058,1.36058,1.36033,1.36034
2024-07-05 07:55:00,1.36034,1.3605,1.36034,1.36042
2024-07-05 08:00:00,1.36042,1.3606,1.36036,1.36038
2024-07-05 08:05:00,1.36038,1.36064,1.36038,1.36054
2024-07-05 08:10:00,1.36053,1.36098,1.36053,1.36095
2024-07-05 08:15:00,1.36094,1.36116,1.36088,1.36111
2024-07-05 08:20:00,1.36112,1.36119,1.36095,1.36096
2024-07-05 08:25:00,1.36097,1.36116,1.36092,1.36106
2024-07-05 08:30:00,1.36106,1.36106,1.36088,1.36092
2024-07-05 08:35:00,1.36092,1.36109,1.36084,1.36084
2024-07-05 08:40:00,1.36084,1.36084,1.36064,1.36064
2024-07-05 08:45:00,1.36065,1.36073,1.36056,1.36058
2024-07-05 08:50:00,1.36058,1.36058,1.3604,1.3605
2024-07-05 08:55:00,1.36049,1.36051,1.3604,1.36046
2024-07-05 09:00:00,1.36047,1.36054,1.36038,1.3605
2024-07-05 09:05:00,1.3605,1.36074,1.36049,1.36069
2024-07-05 09:10:00,1.36068,1.3607,1.36054,1.36056
2024-07-05 09:15:00,1.36056,1.36058,1.36048,1.36048
2024-07-05 09:20:00,1.36048,1.36069,1.36045,1.36068
2024-07-05 09:25:00,1.36069,1.36077,1.36062,1.36074
2024-07-05 09:30:00,1.36075,1.36089,1.3607,1.36078
2024-07-05 09:35:00,1.36079,1.36081,1.36064,1.36068
2024-07-05 09:40:00,1.3607,1.3608,1.36067,1.36069
2024-07-05 09:45:00,1.36068,1.36072,1.36058,1.36068
2024-07-05 09:50:00,1.36068,1.36081,1.36068,1.3608
2024-07-05 09:55:00,1.36079,1.36084,1.3607,1.36078
2024-07-05 10:00:00,1.36079,1.36086,1.36077,1.36086
